gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
CCDC74A,61.8924,8.5147,2.0905,11.817,4.3274,5.0183,11.3425,7.3264,3.0141,2.6788,9.9835,14.6293,6.5397,4.962,1.07,0.9497,0.177,6.0028,7.4571,2.6482
SLC16A14,6.1423,19.2489,49.0302,9.8467,2.6913,3.4262,7.8662,11.9932,1.244,2.0214,5.3287,4.0617,7.0497,5.2771,3.1471,4.9061,0.1525,0.2298,3.8646,2.6988
TEKT4,0.1848,0.0,0.0957,0.1958,0.0948,0.855,0.2377,0.2801,0.2255,0.0,0.0,0.3841,0.115,0.0582,0.0,0.0528,0.0351,0.6623,0.2371,0.0385
EN1,0.8314,16.4585,0.99,0.2603,0.3824,0.2805,1.88,0.3621,0.0,0.0,218.1981,0.0271,0.0,53.2343,18.0609,0.0,0.0,23.6514,0.2758,1.2548
SGCB,17.8481,20.6172,5.0282,36.9415,14.4094,22.0446,33.145,95.674,10.4441,11.3996,74.3432,20.9068,32.6726,33.7486,12.6276,14.4842,2.1846,26.7766,22.6632,37.6503
SPATA18,5.2335,3.1907,0.6536,3.6855,0.7092,1.5958,6.338,12.5408,14.3686,0.3358,34.1446,4.0732,4.3136,7.653,0.8929,11.2781,0.9438,1.5548,5.7204,19.7577
CCDC140,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0,0.0,0.0,2.5224,0.0,0.0659,0.1,0.0,0.0,0.0,0.0,0.0,0.0
SGPP2,5.6358,53.3824,66.1467,27.4476,42.9482,67.91,13.4163,103.0844,122.6814,42.7405,16.7829,18.3156,42.3124,19.5866,51.7892,294.988,12.9055,3.2384,40.4631,91.5323
INHBB,39.1757,36.8225,10.7595,377.2255,97.896,44.9147,32.4612,26.8362,36.0043,0.608,148.9113,15.5365,11.2025,18.748,1.9235,29.2414,2.8158,4.2014,142.585,66.3758
BBS5,7.7757,1.9926,1.9275,9.9016,7.5536,7.9102,9.8253,4.1487,7.3789,1.2961,6.5257,3.2545,4.6854,2.3625,3.3047,2.5005,1.494,2.3983,8.7635,6.0975
NEURL3,1.2475,0.6797,0.3685,0.1242,0.1516,0.1168,0.8654,3.2065,0.2288,1.1612,14.4806,0.9304,3.447,2.7123,4.9872,0.0937,0.4161,0.4813,0.2947,2.0527
RPRD2,43.4303,34.252,13.825,29.2633,22.3,33.3755,80.3646,44.4818,27.9633,27.6688,40.5836,31.4937,29.2089,36.0303,49.1511,24.0929,2.3216,10.9508,46.0354,11.5323
ANKRD23,0.5787,1.3898,0.7408,0.5133,0.2457,0.4438,0.8211,0.9577,1.0085,1.0995,1.421,0.8483,0.6053,0.5181,0.7388,0.3134,0.1391,0.195,0.4863,0.052
CTSS,74.8969,47.6242,115.1535,134.9945,81.3256,130.9829,67.3298,248.1218,49.208,346.5349,17.0797,327.465,204.2404,180.5602,645.0039,138.8011,3.5493,20.8513,99.881,107.6572
MSX1,2.7794,5.8856,1.7663,6.7463,4.1192,4.842,3.0527,8.7109,0.6054,2.3633,2.831,2.4068,7.1455,5.285,2.464,2.3698,1.4799,4.3071,3.9114,5.8332
C1QTNF7,1.7326,0.202,0.0794,0.7424,0.409,1.2139,6.24,15.066,1.3093,0.1147,0.5541,5.837,1.5622,1.8217,0.0489,2.7144,0.0777,0.2123,1.3963,1.1345
TNFAIP8L2,9.8279,5.989,3.5404,2.8351,8.6692,18.9952,11.0009,22.2655,3.6348,3.1743,3.9078,35.5331,4.8392,44.2279,48.9667,15.1415,1.3441,1.9578,10.6556,3.8315
VPS72,93.0532,113.6824,125.9245,83.1365,72.0205,65.7978,83.9293,68.9397,112.7429,108.3854,96.0189,115.6692,79.0985,85.1607,126.8655,68.6909,12.2564,199.6698,72.6546,33.2912
ERCC3,27.5352,30.9625,32.9482,24.153,17.0423,19.7675,29.9373,27.2005,26.825,20.4518,29.4836,27.2618,19.9396,26.9729,25.7143,22.3586,2.612,15.9649,21.5971,19.4598
RNF149,39.416,86.0574,52.8221,36.124,21.8932,27.1459,58.9366,60.2931,36.6617,54.2097,25.8488,52.4247,42.2417,34.6546,55.4306,41.02,3.9891,41.9294,28.1859,40.1393
IWS1,55.4133,53.714,66.4749,57.8946,35.0439,37.9463,57.5797,56.9841,48.8856,74.3535,54.7411,50.0333,48.612,51.6188,54.9965,40.9096,5.187,46.0466,47.796,41.3969
CDC42EP3,12.3422,9.2649,5.6824,64.8281,24.3787,19.2031,10.7616,37.2028,57.3435,1.934,59.8613,16.9686,15.2616,20.9095,7.92,21.234,1.648,12.9026,46.1783,10.747
S100A11,1413.713,6993.6502,5480.7306,2723.3189,2271.0049,790.3083,2661.2318,1262.9024,3035.8958,3871.1593,1075.3878,1900.2439,1943.45,1949.4505,4720.0144,2248.6978,243.2225,7910.9488,1677.965,723.1597
